tweet_url,from_user_id,from_user_screen_name, from_user_followers,to_user_id,to_user_screen_name,to_user_followers
https://twitter.com/jazzymsc/status/1251355835101372417,21333396,susancrabtree,11988,229536388,jazzymsc,340
https://twitter.com/TerryABonnett/status/1251308461264117760,21333396,susancrabtree,11988,54424920,TerryABonnett,2816
https://twitter.com/monyinzer/status/1251556194411376643,21333396,susancrabtree,11988,2715481674,monyinzer,7720
https://twitter.com/TruthBeTrump20/status/1251500076360491009,21333396,susancrabtree,11988,1213494489530040322,TruthBeTrump20,75
https://twitter.com/Redjen40J/status/1251352295557693440,21333396,susancrabtree,11988,1486347446,Redjen40J,600
https://twitter.com/KathyJandM1/status/1251314119606628353,21333396,susancrabtree,11988,1926567488,KathyJandM1,2070
https://twitter.com/BashanNaomi/status/1251306859702648834,21333396,susancrabtree,11988,1230871278304755712,BashanNaomi,76
https://twitter.com/3015nyac/status/1251295983260127232,21333396,susancrabtree,11988,436928528,3015nyac,424
https://twitter.com/barbara77153967/status/1251306097304113158,21333396,susancrabtree,11988,898888825,barbara77153967,224
https://twitter.com/lionbill62/status/1251305746920284160,21333396,susancrabtree,11988,3401964357,lionbill62,2075
https://twitter.com/kjusticemotors/status/1251310705422348289,21333396,susancrabtree,11988,2791949866,kjusticemotors,609
https://twitter.com/marylouisemcgi7/status/1251316462351867904,21333396,susancrabtree,11988,802677985836875776,marylouisemcgi7,469
https://twitter.com/PinkPrism1/status/1251323825880535041,21333396,susancrabtree,11988,20466393,PinkPrism1,13886
https://twitter.com/JosephB60588279/status/1251514090662645763,21333396,susancrabtree,11988,1143945362706784256,JosephB60588279,16
https://twitter.com/SpringAyn/status/1251302523769511936,21333396,susancrabtree,11988,570524532,SpringAyn,1187
https://twitter.com/sc_charlotte/status/1251524575973855232,21333396,susancrabtree,11988,531482624,sc_charlotte,366
https://twitter.com/BeverlyHoffma16/status/1251485000249286658,21333396,susancrabtree,11988,4356023176,BeverlyHoffma16,48
https://twitter.com/pauly7777f/status/1251304575635804160,21333396,susancrabtree,11988,1057356228555358213,pauly7777f,196
https://twitter.com/brendakflower/status/1251308354850488320,21333396,susancrabtree,11988,74338060,brendakflower,1252
https://twitter.com/tooyoung_01/status/1251353372462120960,21333396,susancrabtree,11988,987400227249254401,tooyoung_01,142
https://twitter.com/Eviethekid/status/1251310347723694082,21333396,susancrabtree,11988,756664311620243456,Eviethekid,3492
https://twitter.com/Outerspacecowb2/status/1251410354116145157,21333396,susancrabtree,11988,1093688392028745729,Outerspacecowb2,41
https://twitter.com/RealMrsGrits/status/1251311622511001600,21333396,susancrabtree,11988,750090764,RealMrsGrits,6095
https://twitter.com/WWG1WGA_45/status/1251308688838496256,21333396,susancrabtree,11988,1102404157175025664,WWG1WGA_45,4497
https://twitter.com/myname85508373/status/1251310085265129475,21333396,susancrabtree,11988,1041692350999756806,myname85508373,271
https://twitter.com/JohnSkowronski4/status/1251442572003852295,21333396,susancrabtree,11988,1122684209074769920,JohnSkowronski4,73
https://twitter.com/kenmeach/status/1251551783400456194,21333396,susancrabtree,11988,2938800000,kenmeach,977
https://twitter.com/Annemarie1776/status/1251310299682148355,21333396,susancrabtree,11988,3413685957,Annemarie1776,7624
https://twitter.com/tinagolden71165/status/1251304066711523335,21333396,susancrabtree,11988,4210496961,tinagolden71165,684
https://twitter.com/Susan81762946/status/1251314161272979458,21333396,susancrabtree,11988,1074357241715875840,Susan81762946,665
https://twitter.com/jpwilloughby/status/1251304396065030151,21333396,susancrabtree,11988,246590464,jpwilloughby,1788
https://twitter.com/paularitchie3/status/1251385551812345857,21333396,susancrabtree,11988,604932009,paularitchie3,214
https://twitter.com/van345/status/1251501485134938113,21333396,susancrabtree,11988,124632676,van345,95
https://twitter.com/REALIST6191/status/1251559701558378496,21333396,susancrabtree,11988,1194408075903426560,REALIST6191,991
https://twitter.com/Aliveritas1/status/1251297624071770112,21333396,susancrabtree,11988,1413190262,Aliveritas1,115
https://twitter.com/805carolyn/status/1251525405518905345,21333396,susancrabtree,11988,2168817877,805carolyn,1527
