tweet_url,from_user_id,from_user_screen_name, from_user_followers,to_user_id,to_user_screen_name,to_user_followers
https://twitter.com/smelz_judge/status/1256012989003714562,27995424,johncardillo,249257,722223633372954624,smelz_judge,498
https://twitter.com/FiddlerNero/status/1256011623153774593,27995424,johncardillo,249257,706202525297307650,FiddlerNero,60
https://twitter.com/ComeAndTakeItUS/status/1256012400169492480,27995424,johncardillo,249257,635941203,ComeAndTakeItUS,11593
https://twitter.com/BerkeleyHunt4/status/1256011598654832641,27995424,johncardillo,249257,828360231101022209,BerkeleyHunt4,1734
https://twitter.com/vikingmom7/status/1256013098093285378,27995424,johncardillo,249257,790053017773076480,vikingmom7,3129
https://twitter.com/NS88zy/status/1256012213854318592,27995424,johncardillo,249257,932342519832162305,NS88zy,10528
https://twitter.com/mikey1701/status/1256011061247070210,27995424,johncardillo,249257,57058814,mikey1701,4373
https://twitter.com/erinebal29/status/1256011402944360448,27995424,johncardillo,249257,33076469,erinebal29,2245
https://twitter.com/AuthorAIJacob/status/1256013827575025669,27995424,johncardillo,249257,565519179,AuthorAIJacob,745
https://twitter.com/KeCheza/status/1256012463604187137,27995424,johncardillo,249257,1150742894560653312,KeCheza,1177
https://twitter.com/NameRedacted__/status/1256010584409194497,27995424,johncardillo,249257,3815669777,NameRedacted__,7127
https://twitter.com/mishymoddle/status/1256011344660230145,27995424,johncardillo,249257,172831033,mishymoddle,1524
https://twitter.com/two_legit_2quit/status/1256010890677280775,27995424,johncardillo,249257,1188761223736811520,two_legit_2quit,630
https://twitter.com/geetu992/status/1256012154416902147,27995424,johncardillo,249257,850799456048033793,geetu992,528
https://twitter.com/FrankieVita/status/1256011663431675904,27995424,johncardillo,249257,179822642,FrankieVita,483
https://twitter.com/tevet/status/1256010985170587649,27995424,johncardillo,249257,15467680,tevet,7982
https://twitter.com/Pearl13947410/status/1256010822297378817,27995424,johncardillo,249257,1227807466018213888,Pearl13947410,1051
https://twitter.com/Wayne952/status/1256011175978045442,27995424,johncardillo,249257,300501675,Wayne952,1751
https://twitter.com/HurtonMarius/status/1256010512162271235,27995424,johncardillo,249257,1157739574665367552,HurtonMarius,1023
https://twitter.com/HopesDidi/status/1256013810046873600,27995424,johncardillo,249257,1210239909430038528,HopesDidi,275
https://twitter.com/Sonny1366/status/1256011933175746562,27995424,johncardillo,249257,526519001,Sonny1366,91
