tweet_url,from_user_id,from_user_screen_name, from_user_followers,to_user_id,to_user_screen_name,to_user_followers
https://twitter.com/Professorross/status/1256177117869404161,18683401,KDuffySr,17326,30186623,Professorross,4417
https://twitter.com/JamesPidd/status/1256249851131514882,18683401,KDuffySr,17326,568442203,JamesPidd,44188
https://twitter.com/patricia_cotto/status/1256183144430084102,18683401,KDuffySr,17326,773891981386842112,patricia_cotto,7282
https://twitter.com/GraceToAll2/status/1256178606209892352,18683401,KDuffySr,17326,853578224151953408,GraceToAll2,2585
https://twitter.com/Teri18439470/status/1256110126802632704,18683401,KDuffySr,17326,1009157602545106945,Teri18439470,2828
https://twitter.com/KAG2020ShdowPup/status/1256135282916720640,18683401,KDuffySr,17326,705453237500059648,KAG2020ShdowPup,10044
https://twitter.com/RhondaHurley2/status/1256185943587000325,18683401,KDuffySr,17326,488580338,RhondaHurley2,39323
https://twitter.com/DobalianEric/status/1256093274777030661,18683401,KDuffySr,17326,997291283180851200,DobalianEric,3246
https://twitter.com/watcherontheri1/status/1256186987490562053,18683401,KDuffySr,17326,1085021201498587137,watcherontheri1,2112
https://twitter.com/CurtisHebert/status/1256090188427780096,18683401,KDuffySr,17326,166134301,CurtisHebert,14618
https://twitter.com/Irish016206/status/1256097447878823937,18683401,KDuffySr,17326,839002383329996800,Irish016206,22746
https://twitter.com/HM75015/status/1256238299754254336,18683401,KDuffySr,17326,2189978056,HM75015,11250
https://twitter.com/Bamafanaticfan1/status/1256162036112928769,18683401,KDuffySr,17326,997312910748680192,Bamafanaticfan1,53724
https://twitter.com/TEXASGUNSandOIL/status/1256156227081572353,18683401,KDuffySr,17326,365168112,TEXASGUNSandOIL,847
https://twitter.com/nicet04/status/1256204918945431559,18683401,KDuffySr,17326,47957425,nicet04,13003
https://twitter.com/mrszac65/status/1256201883380826114,18683401,KDuffySr,17326,1097161197235822593,mrszac65,6971
https://twitter.com/Scotsarewe/status/1256203070469369858,18683401,KDuffySr,17326,956287586414182400,Scotsarewe,1488
https://twitter.com/Whiskey100Proof/status/1256108942725271560,18683401,KDuffySr,17326,987691980397264902,Whiskey100Proof,57584
https://twitter.com/RICKISAPATRIOT/status/1256097701374164993,18683401,KDuffySr,17326,1073859867037839360,RICKISAPATRIOT,30607
https://twitter.com/bgood21another/status/1256241509495566336,18683401,KDuffySr,17326,1454186268,bgood21another,8052
https://twitter.com/followcelebs7/status/1256201980239917057,18683401,KDuffySr,17326,962826529184014336,followcelebs7,321
https://twitter.com/dalbacag/status/1256092026891907072,18683401,KDuffySr,17326,1254838660291104768,dalbacag,1351
https://twitter.com/JanMareeSmith2/status/1256088496852185088,18683401,KDuffySr,17326,823416009763627008,JanMareeSmith2,32303
https://twitter.com/Sundncefn/status/1256195134917574663,18683401,KDuffySr,17326,830538315036229632,Sundncefn,57167
https://twitter.com/Ben7x7Dan/status/1256104329255292930,18683401,KDuffySr,17326,990323217318449152,Ben7x7Dan,678
https://twitter.com/lauracgilleslil/status/1256225396552609792,18683401,KDuffySr,17326,1495747434,lauracgilleslil,7300
https://twitter.com/JanVansickler/status/1256256384167038978,18683401,KDuffySr,17326,1152582872676651008,JanVansickler,109
https://twitter.com/dfalls1552/status/1256173062199873537,18683401,KDuffySr,17326,2262874359,dfalls1552,42055
https://twitter.com/eddie826167681/status/1256120612881412225,18683401,KDuffySr,17326,1189722445407801345,eddie826167681,570
https://twitter.com/Pandora_ADT2ND/status/1256177027629137920,18683401,KDuffySr,17326,3027236885,Pandora_ADT2ND,1440
https://twitter.com/mamac2012/status/1256099468211970049,18683401,KDuffySr,17326,885903132,mamac2012,2738
https://twitter.com/real_hendertc/status/1256225271927234560,18683401,KDuffySr,17326,923930869332660226,real_hendertc,5599
https://twitter.com/mcroff1958/status/1256170294672338945,18683401,KDuffySr,17326,782387715891458048,mcroff1958,4658
https://twitter.com/MaryFass3/status/1256096986131914758,18683401,KDuffySr,17326,717755642144886784,MaryFass3,7347
